# time,control output,box humidity,box temp,outside humidity,outside temp,heater 1 temp,heater 2 temp,P,I,D,SP,Err
4.090300922393798828e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.990999999999999659e+01,3.400999999999999801e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.117465109825134277e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.956000000000000227e+01,3.363000000000000256e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.129359908103942871e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.927000000000000313e+01,3.342999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.141278879642486572e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.897999999999999687e+01,3.346999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.153146870136260986e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.885000000000000142e+01,3.321000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.165081460475921631e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.861999999999999744e+01,3.314000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.192307610511779785e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.824000000000000199e+01,3.282000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.204236803054809570e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.800999999999999801e+01,3.278999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.216186602115631104e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.795000000000000284e+01,3.265999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.227950603961944580e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.765999999999999659e+01,3.250000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.239783029556274414e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.759000000000000341e+01,3.246999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.251731536388397217e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.732999999999999829e+01,3.236999999999999744e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.294243421554565430e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.665999999999999659e+01,3.192000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.321668174266815186e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.636999999999999744e+01,3.217999999999999972e+01,1.439999999999999947e+00,1.779504062437294032e-02,6.465312000000000126e+01,3.000000000000000000e+01,0.000000000000000000e+00
4.344046852588653564e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.610999999999999943e+01,3.204999999999999716e+01,1.439999999999999947e+00,1.452080512941185571e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.386795501708984375e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.614000000000000057e+01,3.263000000000000256e+01,1.439999999999999947e+00,2.773822450525013569e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.409419064521789551e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.636999999999999744e+01,3.324000000000000199e+01,1.439999999999999947e+00,1.467970280519970659e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.457820703983306885e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.765999999999999659e+01,3.465999999999999659e+01,1.439999999999999947e+00,3.140626825485409723e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.469697203636169434e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.814000000000000057e+01,3.504999999999999716e+01,1.439999999999999947e+00,7.706278923114596481e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.481515195369720459e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.846000000000000085e+01,3.565999999999999659e+01,1.439999999999999947e+00,7.668315014673189080e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.503856887817382812e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,3.942999999999999972e+01,3.636999999999999744e+01,1.439999999999999947e+00,1.449680618435678081e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.515695884227752686e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.003999999999999915e+01,3.739999999999999858e+01,1.439999999999999947e+00,7.681944274386669214e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.527746751308441162e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.056000000000000227e+01,3.768999999999999773e+01,1.439999999999999947e+00,7.819420342994888237e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.539780027866363525e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.114000000000000057e+01,3.839999999999999858e+01,1.439999999999999947e+00,7.808006418117923245e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.562325744628906250e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.207000000000000028e+01,3.942999999999999972e+01,1.439999999999999947e+00,1.462919100509700067e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.574359061717987061e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.249000000000000199e+01,4.000999999999999801e+01,1.439999999999999947e+00,7.808032717483999637e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.586395893096923828e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.313000000000000256e+01,4.064999999999999858e+01,1.439999999999999947e+00,7.810313027224937733e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.598245444297790527e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.364999999999999858e+01,4.122999999999999687e+01,1.439999999999999947e+00,7.688792938717154204e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.640841958522796631e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.571000000000000085e+01,4.320000000000000284e+01,1.439999999999999947e+00,2.763950906117327092e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.652845771312713623e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.628999999999999915e+01,4.375000000000000000e+01,1.439999999999999947e+00,7.788888326002238113e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.664700260162353516e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.686999999999999744e+01,4.417000000000000171e+01,1.439999999999999947e+00,7.691996820313819032e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.687275116443634033e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.800000000000000000e+01,4.520000000000000284e+01,1.439999999999999947e+00,1.464809870228407813e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.699340670108795166e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.860999999999999943e+01,4.590999999999999659e+01,1.439999999999999947e+00,7.828949995643586651e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.711413486003875732e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,4.915999999999999659e+01,4.654999999999999716e+01,1.439999999999999947e+00,7.833662223235783942e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.733771059513092041e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.003000000000000114e+01,4.749000000000000199e+01,1.439999999999999947e+00,1.450711089479395262e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.756222364902496338e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.118999999999999773e+01,4.839000000000000057e+01,1.439999999999999947e+00,1.456793049937689898e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.768197097778320312e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.174000000000000199e+01,4.906000000000000227e+01,1.439999999999999947e+00,7.770019304353507211e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.780281016826629639e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.238000000000000256e+01,4.942000000000000171e+01,1.439999999999999947e+00,7.840866702519062176e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.792147095203399658e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.292999999999999972e+01,5.021999999999999886e+01,1.439999999999999947e+00,7.699516891990008764e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.814733872413635254e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.389999999999999858e+01,5.103000000000000114e+01,1.439999999999999947e+00,1.465583380995347761e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.847843911647796631e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.550999999999999801e+01,5.235000000000000142e+01,1.439999999999999947e+00,2.148404032767483457e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.859901072978973389e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.599000000000000199e+01,5.257999999999999829e+01,1.439999999999999947e+00,7.823504479844329423e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.871759371757507324e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.635000000000000142e+01,5.325000000000000000e+01,1.439999999999999947e+00,7.694468960724959103e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.883762950897216797e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.679999999999999716e+01,5.357999999999999829e+01,1.439999999999999947e+00,7.788736717891917884e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.910964994430541992e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.814999999999999858e+01,5.474000000000000199e+01,1.439999999999999947e+00,1.765053179587170243e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.933599624633789062e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.934000000000000341e+01,5.560999999999999943e+01,1.439999999999999947e+00,1.468688407915997619e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.960905246734619141e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.043999999999999773e+01,5.664000000000000057e+01,1.439999999999999947e+00,1.771774059938957188e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.983338069915771484e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.104999999999999716e+01,5.735000000000000142e+01,1.439999999999999947e+00,1.455593798844626377e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
4.995176730155944824e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.150000000000000000e+01,5.760000000000000142e+01,1.439999999999999947e+00,7.681726144350391715e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.007273714542388916e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.196000000000000085e+01,5.770000000000000284e+01,1.439999999999999947e+00,7.849344380524722262e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.019354436397552490e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.243999999999999773e+01,5.857000000000000028e+01,1.439999999999999947e+00,7.838792146642129671e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.031441531181335449e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.317999999999999972e+01,5.885999999999999943e+01,1.439999999999999947e+00,7.842927335202190195e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.043326292037963867e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.365999999999999659e+01,5.921999999999999886e+01,1.439999999999999947e+00,7.711639352729489881e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.055422618389129639e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.401999999999999602e+01,5.943999999999999773e+01,1.439999999999999947e+00,7.848917402581371411e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.067530202865600586e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.437000000000000455e+01,5.985999999999999943e+01,1.439999999999999947e+00,7.856222438264351404e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.079565248489379883e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.495000000000000284e+01,6.025000000000000000e+01,1.439999999999999947e+00,7.809154308096062126e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.102189054489135742e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.579000000000000625e+01,6.082999999999999829e+01,1.439999999999999947e+00,1.467986060139616321e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.114376378059387207e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.604999999999999716e+01,6.111999999999999744e+01,1.439999999999999947e+00,7.907962573464957096e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.126490688323974609e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.634000000000000341e+01,6.143999999999999773e+01,1.439999999999999947e+00,7.860586586011426152e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.138380136489868164e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.671999999999999886e+01,6.185999999999999943e+01,1.439999999999999947e+00,7.714680797065096886e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.150502319335937500e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.729999999999999716e+01,6.214999999999999858e+01,1.439999999999999947e+00,7.865694851116296696e-03,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.173131566047668457e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.787999999999999545e+01,6.292000000000000171e+01,1.439999999999999947e+00,1.468339090453647626e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.210834987163543701e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.898000000000000398e+01,6.382000000000000028e+01,1.439999999999999947e+00,2.446453820293358061e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.233583414554595947e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.962000000000000455e+01,6.407999999999999829e+01,1.439999999999999947e+00,1.476072341697205401e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.286731798648834229e+02,1.000000000000000000e+02,1.000000000000000000e+01,2.900000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.145999999999999375e+01,6.540000000000000568e+01,1.439999999999999947e+00,3.448627829027964969e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.329212129116058350e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.245999999999999375e+01,6.495000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.465312000000000126e+01,3.000000000000000000e+01,0.000000000000000000e+00
5.371878180503845215e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.345999999999999375e+01,6.584999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.460122833251953125e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.317000000000000171e+01,6.462999999999999545e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.502841625213623047e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.195000000000000284e+01,6.311999999999999744e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.545595452785491943e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,7.032999999999999829e+01,6.140999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.557767250537872314e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.987999999999999545e+01,6.085999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.569930541515350342e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.956000000000000227e+01,6.046999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.612665243148803711e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.762999999999999545e+01,5.850999999999999801e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.685921814441680908e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.462999999999999545e+01,5.518999999999999773e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.713351442813873291e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.343999999999999773e+01,5.403000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.740651648044586182e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.214999999999999858e+01,5.282999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.767937903404235840e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,6.104999999999999716e+01,5.177000000000000313e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.795212194919586182e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.360000000000000000e+02,1.000000000000000000e+01,5.996000000000000085e+01,5.067999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.822560052871704102e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.885999999999999943e+01,4.960999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.849937605857849121e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.767000000000000171e+01,4.854999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.877176623344421387e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.664000000000000057e+01,4.754999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.889220314025878906e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.606000000000000227e+01,4.720000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.901270270347595215e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.564000000000000057e+01,4.684000000000000341e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.913306005001068115e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.509000000000000341e+01,4.635999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.925364911556243896e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.474000000000000199e+01,4.603999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.952681319713592529e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.374000000000000199e+01,4.507000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
5.980020864009857178e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.274000000000000199e+01,4.432999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
6.007333612442016602e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,5.184000000000000341e+01,4.346000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
